"chemical" "ProteinID"
"CIDm00001174" "b2580"
"CIDm00001174" "b2878"
"CIDm00001174" "b2887"
"CIDm00001174" "b3213"
"CIDm00001174" "b3831"
"CIDm00001177" "b0411"
"CIDm00001177" "b2143"
"CIDm00001177" "b2161"
"CIDm00001177" "b2164"
"CIDm00001177" "b2393"
"CIDm00001177" "b3730"
"CIDm00001177" "b3831"
"CIDm00001181" "b0049"
"CIDm00001181" "b0171"
"CIDm00001181" "b0568"
"CIDm00001181" "b1838"
"CIDm00001181" "b2066"
"CIDm00001181" "b2734"
"CIDm00001181" "b2851"
"CIDm00001181" "b2852"
"CIDm00001181" "b3066"
"CIDm00001181" "b3189"
"CIDm00001181" "b3295"
"CIDm00001181" "b3530"
"CIDm00001181" "b3649"
"CIDm00001181" "b3987"
"CIDm00001181" "b3988"
"CIDm00001181" "b4172"
"CIDm00001181" "b4244"
"CIDm00001181" "b4245"
"CIDm00001182" "b0023"
"CIDm00001182" "b0026"
"CIDm00001182" "b0169"
"CIDm00001182" "b0312"
"CIDm00001182" "b1014"
"CIDm00001182" "b1241"
"CIDm00001182" "b1300"
"CIDm00001182" "b1325"
"CIDm00001182" "b1326"
"CIDm00001182" "b1385"
"CIDm00001182" "b1415"
"CIDm00001182" "b1444"
"CIDm00001182" "b1525"
"CIDm00001182" "b1581"
"CIDm00001182" "b1746"
"CIDm00001182" "b2247"
"CIDm00001182" "b2455"
"CIDm00001182" "b2609"
"CIDm00001182" "b2661"
"CIDm00001182" "b2741"
"CIDm00001182" "b2787"
"CIDm00001182" "b2788"
"CIDm00001182" "b2937"
"CIDm00001182" "b3065"
"CIDm00001182" "b3067"
"CIDm00001182" "b3165"
"CIDm00001182" "b3230"
"CIDm00001182" "b3295"
"CIDm00001182" "b3296"
"CIDm00001182" "b3297"
"CIDm00001182" "b3298"
"CIDm00001182" "b3303"
"CIDm00001182" "b3306"
"CIDm00001182" "b3307"
"CIDm00001182" "b3311"
"CIDm00001182" "b3314"
"CIDm00001182" "b3316"
"CIDm00001182" "b3321"
"CIDm00001182" "b3341"
"CIDm00001182" "b3342"
"CIDm00001182" "b3460"
"CIDm00001182" "b3461"
"CIDm00001182" "b3588"
"CIDm00001182" "b3649"
"CIDm00001182" "b3987"
"CIDm00001182" "b3988"
"CIDm00001182" "b4200"
"CIDm00001182" "b4202"
"CIDm00001182" "b4478"
"CIDm00001198" "b0331"
"CIDm00001198" "b0771"
"CIDm00001198" "b0821"
"CIDm00001198" "b1136"
"CIDm00001198" "b1276"
"CIDm00001198" "b2951"
"CIDm00001198" "b4015"
"CIDm00002891" "b0039"
"CIDm00002891" "b0052"
"CIDm00002891" "b0074"
"CIDm00002891" "b0126"
"CIDm00002891" "b0130"
"CIDm00002891" "b0139"
"CIDm00002891" "b0168"
"CIDm00002891" "b0171"
"CIDm00002891" "b0210"
"CIDm00002891" "b0213"
"CIDm00002891" "b0221"
"CIDm00002891" "b0231"
"CIDm00002891" "b0315"
"CIDm00002891" "b0339"
"CIDm00002891" "b0352"
"CIDm00002891" "b0383"
"CIDm00002891" "b0385"
"CIDm00002891" "b0400"
"CIDm00002891" "b0451"
"CIDm00002891" "b0473"
"CIDm00002891" "b0474"
"CIDm00002891" "b0475"
"CIDm00002891" "b0493"
"CIDm00002891" "b0516"
"CIDm00002891" "b0532"
"CIDm00002891" "b0596"
"CIDm00002891" "b0601"
"CIDm00002891" "b0639"
"CIDm00002891" "b0688"
"CIDm00002891" "b0718"
"CIDm00002891" "b0754"
"CIDm00002891" "b0769"
"CIDm00002891" "b0777"
"CIDm00002891" "b0812"
"CIDm00002891" "b0817"
"CIDm00002891" "b0833"
"CIDm00002891" "b0921"
"CIDm00002891" "b0939"
"CIDm00002891" "b0940"
"CIDm00002891" "b0944"
"CIDm00002891" "b0993"
"CIDm00002891" "b1023"
"CIDm00002891" "b1025"
"CIDm00002891" "b1114"
"CIDm00002891" "b1128"
"CIDm00002891" "b1163"
"CIDm00002891" "b1168"
"CIDm00002891" "b1184"
"CIDm00002891" "b1222"
"CIDm00002891" "b1262"
"CIDm00002891" "b1271"
"CIDm00002891" "b1285"
"CIDm00002891" "b1325"
"CIDm00002891" "b1341"
"CIDm00002891" "b1342"
"CIDm00002891" "b1365"
"CIDm00002891" "b1430"
"CIDm00002891" "b1489"
"CIDm00002891" "b1490"
"CIDm00002891" "b1494"
"CIDm00002891" "b1512"
"CIDm00002891" "b1522"
"CIDm00002891" "b1581"
"CIDm00002891" "b1606"
"CIDm00002891" "b1623"
"CIDm00002891" "b1646"
"CIDm00002891" "b1651"
"CIDm00002891" "b1652"
"CIDm00002891" "b1656"
"CIDm00002891" "b1695"
"CIDm00002891" "b1704"
"CIDm00002891" "b1764"
"CIDm00002891" "b1773"
"CIDm00002891" "b1822"
"CIDm00002891" "b1857"
"CIDm00002891" "b1860"
"CIDm00002891" "b1870"
"CIDm00002891" "b1871"
"CIDm00002891" "b1884"
"CIDm00002891" "b1956"
"CIDm00002891" "b2067"
"CIDm00002891" "b2096"
"CIDm00002891" "b2109"
"CIDm00002891" "b2110"
"CIDm00002891" "b2137"
"CIDm00002891" "b2212"
"CIDm00002891" "b2218"
"CIDm00002891" "b2219"
"CIDm00002891" "b2235"
"CIDm00002891" "b2245"
"CIDm00002891" "b2247"
"CIDm00002891" "b2256"
"CIDm00002891" "b2286"
"CIDm00002891" "b2291"
"CIDm00002891" "b2315"
"CIDm00002891" "b2336"
"CIDm00002891" "b2370"
"CIDm00002891" "b2384"
"CIDm00002891" "b2385"
"CIDm00002891" "b2469"
"CIDm00002891" "b2472"
"CIDm00002891" "b2500"
"CIDm00002891" "b2503"
"CIDm00002891" "b2597"
"CIDm00002891" "b2601"
"CIDm00002891" "b2676"
"CIDm00002891" "b2687"
"CIDm00002891" "b2705"
"CIDm00002891" "b2746"
"CIDm00002891" "b2786"
"CIDm00002891" "b2787"
"CIDm00002891" "b2788"
"CIDm00002891" "b2800"
"CIDm00002891" "b2872"
"CIDm00002891" "b2908"
"CIDm00002891" "b2925"
"CIDm00002891" "b2937"
"CIDm00002891" "b2942"
"CIDm00002891" "b3032"
"CIDm00002891" "b3106"
"CIDm00002891" "b3126"
"CIDm00002891" "b3137"
"CIDm00002891" "b3144"
"CIDm00002891" "b3190"
"CIDm00002891" "b3198"
"CIDm00002891" "b3203"
"CIDm00002891" "b3210"
"CIDm00002891" "b3253"
"CIDm00002891" "b3287"
"CIDm00002891" "b3357"
"CIDm00002891" "b3379"
"CIDm00002891" "b3389"
"CIDm00002891" "b3439"
"CIDm00002891" "b3453"
"CIDm00002891" "b3527"
"CIDm00002891" "b3529"
"CIDm00002891" "b3565"
"CIDm00002891" "b3579"
"CIDm00002891" "b3612"
"CIDm00002891" "b3668"
"CIDm00002891" "b3730"
"CIDm00002891" "b3807"
"CIDm00002891" "b3816"
"CIDm00002891" "b3831"
"CIDm00002891" "b3847"
"CIDm00002891" "b3898"
"CIDm00002891" "b3908"
"CIDm00002891" "b3942"
"CIDm00002891" "b3957"
"CIDm00002891" "b3994"
"CIDm00002891" "b4003"
"CIDm00002891" "b4051"
"CIDm00002891" "b4055"
"CIDm00002891" "b4139"
"CIDm00002891" "b4187"
"CIDm00002891" "b4226"
"CIDm00002891" "b4249"
"CIDm00002891" "b4295"
"CIDm00002891" "b4305"
"CIDm00002891" "b4317"
"CIDm00002891" "b4475"
"CIDm00002891" "b4478"
"CIDm00002969" "b0630"
"CIDm00002969" "b2323"
"CIDm00003405" "b0048"
"CIDm00003405" "b2827"
"CIDm00003426" "b4102"
"CIDm00003577" "b0430"
"CIDm00003577" "b0431"
"CIDm00003577" "b0432"
"CIDm00003577" "b1494"
"CIDm00003577" "b2281"
"CIDm00003577" "b2283"
"CIDm00003577" "b2284"
"CIDm00003577" "b2285"
"CIDm00003577" "b2286"
"CIDm00003577" "b2287"
"CIDm00003577" "b2487"
"CIDm00003577" "b2488"
"CIDm00003577" "b2720"
"CIDm00003577" "b2721"
"CIDm00003577" "b3527"
"CIDm00003893" "b0150"
"CIDm00003893" "b0356"
"CIDm00003893" "b1091"
"CIDm00003893" "b1095"
"CIDm00003893" "b1252"
"CIDm00003893" "b2323"
"CIDm00004668" "b0096"
"CIDm00004668" "b0305"
"CIDm00004668" "b0564"
"CIDm00004668" "b0566"
"CIDm00004668" "b1384"
"CIDm00004668" "b1499"
"CIDm00004668" "b2764"
"CIDm00004668" "b4396"
"CIDm00004812" "b2205"
"CIDm00004812" "b2208"
"CIDm00004812" "b2562"
"CIDm00004952" "b1650"
"CIDm00004952" "b3081"
"CIDm00004956" "b0207"
"CIDm00004956" "b1781"
"CIDm00004956" "b3012"
"CIDm00005202" "b2764"
"CIDm00006181" "b0403"
"CIDm00006181" "b0578"
"CIDm00006181" "b0851"
"CIDm00006181" "b1008"
"CIDm00006181" "b1309"
"CIDm00006181" "b1765"
"CIDm00006181" "b1927"
"CIDm00006181" "b3476"
"CIDm00006181" "b3571"
"CIDm00006181" "b4239"
"CIDm00006272" "b0578"
"CIDm00006272" "b0851"
"CIDm00006272" "b1008"
"CIDm00006272" "b1066"
"CIDm00006272" "b1427"
"CIDm00006272" "b1584"
"CIDm00006272" "b1637"
"CIDm00006272" "b1765"
"CIDm00008892" "b0207"
"CIDm00008892" "b0239"
"CIDm00008892" "b1095"
"CIDm00008892" "b1327"
"CIDm00008892" "b1781"
"CIDm00008892" "b2323"
"CIDm00008892" "b2534"
"CIDm00008892" "b3012"
"CIDm00008892" "b4190"
"CIDm00011005" "b0037"
"CIDm00011005" "b0049"
"CIDm00011005" "b0096"
"CIDm00011005" "b0150"
"CIDm00011005" "b1091"
"CIDm00011005" "b1187"
"CIDm00011005" "b1252"
"CIDm00011005" "b1701"
"CIDm00011005" "b1805"
"CIDm00011005" "b1838"
"CIDm00011005" "b2235"
"CIDm00011005" "b2260"
"CIDm00011005" "b2676"
"CIDm00011005" "b2734"
"CIDm00011005" "b2836"
"CIDm00011005" "b3347"
"CIDm00011005" "b4207"
"CIDm00011005" "b4219"
"CIDm00019236" "b2746"
"CIDm00068152" "b0268"
"CIDm00068152" "b2478"
"CIDm00068152" "b3225"
"CIDm00068152" "b3412"
"CIDm00068152" "b4298"
"CIDm00079021" "b0080"
"CIDm00079021" "b0345"
"CIDm00079021" "b1320"
"CIDm00079021" "b1620"
"CIDm00079021" "b1658"
"CIDm00079021" "b2151"
"CIDm00079021" "b2714"
"CIDm00079021" "b2837"
"CIDm00079021" "b3075"
"CIDm00079021" "b3753"
"CIDm00079021" "b3934"
"CIDm00079021" "b4241"
"CIDm00123802" "b3579"
"CIDm00129887" "b2716"
"CIDm00129887" "b2901"
"CIDm00129887" "b3721"
"CIDm00219660" "b0403"
"CIDm00219660" "b1309"
"CIDm00219660" "b1927"
"CIDm00219660" "b3571"
"CIDm00219660" "b4239"
"CIDm00433580" "b0084"
"CIDm00433580" "b0635"
"CIDm00439789" "b0110"
"CIDm00439789" "b0867"
"CIDm00439789" "b1107"
"CIDm00439789" "b1193"
"CIDm00439789" "b1889"
"CIDm00439789" "b2132"
"CIDm00439789" "b2701"
"CIDm00439789" "b2963"
"CIDm11020241" "b3942"
